Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
33586,20-11-2018,16:44:06,8,94927,Male,Web,Member,Towels,Home & Furniture,228,2,0.2,129.8,13,Medium,credit_card,36
33587,16-04-2018,1:52:58,1,65652,Female,Web,Member,Sofas,Home & Furniture,67,3,0.3,22.3,2.2,Medium,credit_card,37
33588,07-10-2018,10:48:15,3,76770,Male,Web,Member,Beds,Home & Furniture,78,1,0.3,15.6,1.6,Medium,money_order,38
33589,04-07-2018,19:23:29,2,61795,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.4,34.2,3.4,Medium,credit_card,39
33590,28-04-2018,0:42:25,5,84208,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.2,34.1,3.4,Medium,credit_card,40
33591,24-04-2018,12:25:03,2,60326,Male,Web,Guest,Umbrellas,Home & Furniture,70,2,0.1,17.5,1.8,Medium,credit_card,41
33592,30-03-2018,11:55:21,4,83031,Male,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.5,26.4,2.6,High,money_order,42
33593,26-07-2018,14:36:53,7,76427,Male,Web,Guest,Sofa Covers,Home & Furniture,216,2,0.5,92.8,9.3,Medium,credit_card,33
33594,15-04-2018,13:48:18,10,73684,Female,Web,Member,Bed Sheets,Home & Furniture,211,3,0.3,112,11.2,High,credit_card,34
33595,18-08-2018,17:33:07,6,84373,Female,Web,Member,Curtains,Home & Furniture,34,3,0.1,11.3,1.1,High,credit_card,35
33596,18-01-2018,13:41:33,6,68506,Female,Web,Member,Towels,Home & Furniture,228,2,0.2,138.9,13.9,Medium,credit_card,36
33597,30-07-2018,12:55:23,7,60513,Female,Web,Member,Sofas,Home & Furniture,67,1,0.5,67,6.7,Medium,credit_card,37
33598,13-10-2018,17:05:11,8,92871,Female,Web,Member,Beds,Home & Furniture,78,1,0.1,78,7.8,High,credit_card,38
33599,07-04-2018,16:00:09,1,85471,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.1,33.1,3.3,Medium,credit_card,39
33600,09-04-2018,15:24:14,8,87455,Female,Mobile,Member,Shoe Rack,Home & Furniture,124,2,0.3,36.6,3.7,Low,credit_card,40
33601,15-09-2018,19:14:53,6,74702,Male,Web,Guest,Umbrellas,Home & Furniture,70,2,0.1,17.5,1.8,High,credit_card,41
33602,10-07-2018,13:18:45,6,73293,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.5,39.7,4,Medium,credit_card,42
33603,14-02-2018,16:49:48,8,68335,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.4,101.4,10.1,High,money_order,33
33604,27-02-2018,22:17:38,1,74231,Male,Web,Member,Bed Sheets,Home & Furniture,211,3,0.4,105.7,10.6,High,e_wallet,34
33605,05-06-2018,9:58:33,3,68368,Female,Web,Member,Curtains,Home & Furniture,34,2,0.5,17,1.7,Low,credit_card,35
33606,10-12-2018,20:23:49,1,88233,Female,Web,Member,Towels,Home & Furniture,228,1,0.3,113.8,11.4,Medium,e_wallet,36
33607,17-10-2018,22:08:14,8,78888,Female,Web,Member,Sofas,Home & Furniture,67,1,0.3,67,6.7,Medium,credit_card,37
33608,11-09-2018,14:10:19,9,91758,Female,Web,Member,Beds,Home & Furniture,78,2,0.5,19.5,2,Medium,money_order,38
33609,23-10-2018,20:53:54,5,62341,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.4,24.7,2.5,Medium,credit_card,39
33610,18-10-2018,22:08:11,1,77499,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.2,34.1,3.4,Medium,money_order,40
33611,14-02-2018,22:05:38,1,65575,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.1,14,1.4,Medium,credit_card,41
33612,04-06-2018,1:55:07,4,79080,Female,Web,Member,Dinner Crockery,Home & Furniture,133,1,0.3,49,4.9,Medium,credit_card,42
33613,21-06-2018,6:58:31,9,86654,Female,Web,Member,Sofa Covers,Home & Furniture,216,3,0.2,123,12.3,Medium,money_order,33
33614,16-11-2018,11:38:08,3,84363,Female,Web,Member,Bed Sheets,Home & Furniture,211,2,0.3,118.3,11.8,Medium,money_order,34
33615,26-10-2018,16:04:07,7,82344,Female,Web,Member,Curtains,Home & Furniture,34,2,0.4,8.5,0.9,Medium,money_order,35
33616,30-09-2018,11:45:19,8,82108,Female,Web,Member,Towels,Home & Furniture,228,1,0.2,143.4,14.3,High,credit_card,36
33617,17-05-2018,21:26:53,6,97220,Male,Web,Member,Sofas,Home & Furniture,67,2,0.4,16.8,1.7,Medium,credit_card,37
33618,10-03-2018,13:46:15,2,71085,Female,Web,Member,Beds,Home & Furniture,78,2,0.1,19.5,2,Medium,credit_card,38
33619,14-05-2018,11:01:01,5,95933,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.4,15.2,1.5,Medium,credit_card,39
33620,25-06-2018,18:21:58,2,93134,Male,Web,Member,Shoe Rack,Home & Furniture,124,3,0.4,29.1,2.9,Low,credit_card,40
33621,05-07-2018,15:24:52,4,72545,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.5,14,1.4,Low,credit_card,41
33622,27-10-2018,10:01:00,10,63710,Male,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.4,31.7,3.2,Medium,credit_card,42
33623,19-07-2018,11:22:55,10,61431,Male,Web,Member,Sofa Covers,Home & Furniture,216,2,0.2,127.4,12.7,Medium,credit_card,33
33624,24-07-2018,21:53:52,2,64618,Female,Web,Member,Bed Sheets,Home & Furniture,211,1,0.3,124.7,12.5,High,money_order,34
33625,08-08-2018,10:18:09,9,87147,Male,Web,Member,Curtains,Home & Furniture,34,1,0.5,6.8,0.7,Medium,credit_card,35
33626,13-10-2018,16:54:03,3,94822,Female,Web,Member,Towels,Home & Furniture,228,2,0.3,134.3,13.4,Medium,credit_card,36
33627,05-08-2018,13:12:47,6,74979,Female,Web,Member,Sofas,Home & Furniture,67,1,0.2,67,6.7,High,credit_card,37
33628,12-07-2018,11:24:13,10,70746,Female,Web,Member,Beds,Home & Furniture,78,2,0.5,19.5,2,Medium,credit_card,38
33629,02-12-2018,13:00:16,7,66213,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.5,21.2,2.1,Medium,money_order,39
33630,26-07-2018,20:50:09,4,91204,Female,Web,Member,Shoe Rack,Home & Furniture,124,1,0.5,13,1.3,Medium,credit_card,40
33631,24-02-2018,16:01:26,7,88477,Male,Web,Member,Umbrellas,Home & Furniture,70,1,0.2,70,7,Low,credit_card,41
33632,30-07-2018,23:27:43,4,61965,Female,Web,Member,Dinner Crockery,Home & Furniture,133,3,0.3,41,4.1,Medium,credit_card,42
33633,05-08-2018,15:51:27,7,62698,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.5,114.4,11.4,High,credit_card,33
33634,19-10-2018,11:59:29,7,96586,Male,Web,Guest,Bed Sheets,Home & Furniture,211,3,0.5,99.4,9.9,Medium,credit_card,34
33635,12-06-2018,10:31:30,9,82483,Female,Web,Member,Curtains,Home & Furniture,34,1,0.1,34,3.4,Medium,credit_card,35
33636,14-09-2018,2:28:53,2,91488,Female,Web,Member,Towels,Home & Furniture,228,2,0.3,134.3,13.4,Medium,credit_card,36
33637,23-12-2018,9:34:43,8,60289,Female,Web,Member,Sofas,Home & Furniture,67,1,0.4,67,6.7,Medium,credit_card,37
33638,26-10-2018,8:33:16,3,91936,Female,Web,Member,Beds,Home & Furniture,78,1,0.1,15.6,1.6,Medium,credit_card,38
33639,19-02-2018,17:41:41,2,87478,Male,Web,Guest,Dinning Tables,Home & Furniture,119,2,0.4,20,2,Medium,credit_card,39
33640,09-05-2018,15:14:06,4,75812,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.1,41.5,4.2,High,credit_card,40
33641,14-12-2018,7:47:52,10,60794,Female,Web,Member,Umbrellas,Home & Furniture,70,3,0.5,23.3,2.3,Medium,credit_card,41
33642,03-12-2018,15:38:52,3,81936,Female,Web,Member,Dinner Crockery,Home & Furniture,133,1,0.1,51.7,5.2,High,credit_card,42
33643,19-03-2018,20:20:53,6,75848,Female,Web,Member,Sofa Covers,Home & Furniture,216,1,0.1,133.8,13.4,Medium,credit_card,33
33644,14-07-2018,19:38:26,9,93912,Female,Web,Member,Bed Sheets,Home & Furniture,211,1,0.2,109.9,11,Medium,credit_card,34
33645,04-09-2018,18:14:40,8,63055,Female,Web,Member,Curtains,Home & Furniture,34,3,0.1,11.3,1.1,Medium,credit_card,35
33646,03-02-2018,21:01:28,7,97280,Female,Mobile,Member,Towels,Home & Furniture,228,2,0.1,138.9,13.9,Medium,credit_card,36
33647,16-06-2018,20:44:59,5,78605,Female,Web,Member,Sofas,Home & Furniture,67,2,0.3,16.8,1.7,Medium,credit_card,37
33648,12-12-2018,4:16:34,3,64652,Female,Web,Member,Beds,Home & Furniture,78,1,0.1,78,7.8,Medium,money_order,38
33649,13-06-2018,20:58:37,9,74806,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.3,21.2,2.1,Medium,credit_card,39
33650,26-10-2018,20:16:18,7,66704,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.2,34.1,3.4,Medium,credit_card,40
33651,21-05-2018,7:57:45,7,72115,Male,Web,Member,Umbrellas,Home & Furniture,70,1,0.4,14,1.4,Medium,credit_card,41
33652,11-05-2018,14:37:06,7,79033,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.2,47.7,4.8,Medium,credit_card,42
33653,30-05-2018,22:43:38,2,88080,Female,Web,Member,Sofa Covers,Home & Furniture,216,3,0.3,116.6,11.7,Medium,credit_card,33
33654,27-12-2018,19:30:45,9,65995,Female,Web,Member,Bed Sheets,Home & Furniture,211,1,0.2,109.9,11,Low,credit_card,34
33655,21-02-2018,21:55:27,9,68457,Female,Web,Member,Curtains,Home & Furniture,34,2,0.1,8.5,0.9,High,credit_card,35
33656,16-10-2018,22:16:33,2,66255,Male,Web,Member,Towels,Home & Furniture,228,3,0.2,134.3,13.4,Medium,credit_card,36
33657,18-07-2018,14:01:02,7,94077,Female,Web,Member,Sofas,Home & Furniture,67,2,0.4,33.5,3.4,High,money_order,37
33658,02-07-2018,13:07:15,6,70983,Female,Web,Member,Beds,Home & Furniture,78,2,0.5,39,3.9,Medium,credit_card,38
33659,26-08-2018,16:19:39,2,96745,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.4,24.7,2.5,Medium,credit_card,39
33660,09-12-2018,14:27:29,9,96137,Male,Web,Member,Shoe Rack,Home & Furniture,124,1,0.1,37.8,3.8,Medium,credit_card,40
33661,19-02-2018,12:16:06,4,61112,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.1,70,7,Medium,credit_card,41
33662,16-02-2018,22:05:02,9,63657,Male,Web,Member,Dinner Crockery,Home & Furniture,133,3,0.2,45,4.5,High,credit_card,42
33663,13-12-2018,18:14:02,7,80812,Female,Web,Member,Sofa Covers,Home & Furniture,216,1,0.1,133.8,13.4,Medium,credit_card,33
33664,08-07-2018,21:38:25,4,64392,Female,Mobile,Member,Bed Sheets,Home & Furniture,211,3,0.1,124.7,12.5,Medium,credit_card,34
33665,21-08-2018,21:01:55,8,69224,Female,Web,Member,Curtains,Home & Furniture,34,1,0.2,6.8,0.7,Medium,credit_card,35
33666,17-08-2018,18:33:00,6,85394,Female,Web,Member,Towels,Home & Furniture,228,2,0.3,120.6,12.1,Medium,credit_card,36
33667,11-11-2018,0:15:46,1,81209,Female,Web,Member,Sofas,Home & Furniture,67,1,0.5,67,6.7,Medium,credit_card,37
33668,17-08-2018,11:00:31,9,72513,Female,Web,Member,Beds,Home & Furniture,78,2,0.4,19.5,2,Low,credit_card,38
33669,28-08-2018,10:48:45,1,94862,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.1,35.4,3.5,Medium,credit_card,39
33670,19-05-2018,13:24:23,10,72685,Female,Mobile,Member,Shoe Rack,Home & Furniture,124,2,0.3,29.1,2.9,High,credit_card,40
33671,01-03-2018,22:25:12,2,74794,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.2,70,7,Medium,credit_card,41
33672,09-05-2018,16:07:25,4,90941,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.3,45,4.5,Medium,e_wallet,42
33673,12-08-2018,21:48:59,6,62652,Female,Web,Member,Sofa Covers,Home & Furniture,216,1,0.4,92.8,9.3,Low,credit_card,33
33674,17-07-2018,21:09:56,5,68740,Male,Web,Member,Bed Sheets,Home & Furniture,211,3,0.2,118.3,11.8,Medium,credit_card,34
33675,07-08-2018,10:07:57,3,60206,Female,Mobile,Member,Curtains,Home & Furniture,34,3,0.3,11.3,1.1,Medium,credit_card,35
33676,15-07-2018,16:50:35,6,87461,Female,Web,Member,Towels,Home & Furniture,228,3,0.4,120.6,12.1,Medium,money_order,36
33677,06-12-2018,11:06:27,10,62936,Female,Web,Member,Sofas,Home & Furniture,67,3,0.3,22.3,2.2,Medium,credit_card,37
33678,16-07-2018,11:04:37,4,82435,Female,Web,Member,Beds,Home & Furniture,78,1,0.5,78,7.8,Medium,credit_card,38
33679,11-09-2018,15:06:33,7,90399,Male,Web,Member,Dinning Tables,Home & Furniture,119,2,0.3,31.9,3.2,Medium,credit_card,39
33680,19-02-2018,5:14:02,4,95551,Male,Web,Member,Shoe Rack,Home & Furniture,124,1,0.3,40.3,4,Medium,money_order,40
33681,17-02-2018,20:22:40,7,93182,Male,Web,Member,Umbrellas,Home & Furniture,70,3,0.5,23.3,2.3,High,e_wallet,41
33682,04-02-2018,11:07:37,10,86077,Female,Web,Member,Dinner Crockery,Home & Furniture,133,1,0.5,19.8,2,Medium,credit_card,42
33683,19-10-2018,9:18:54,7,75738,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.1,127.4,12.7,High,credit_card,33
33684,08-07-2018,20:10:30,7,63200,Male,Web,Member,Bed Sheets,Home & Furniture,211,3,0.4,105.7,10.6,Medium,credit_card,34
33685,17-09-2018,13:29:59,9,60995,Female,Web,Member,Curtains,Home & Furniture,34,2,0.2,17,1.7,Medium,credit_card,35
33686,03-06-2018,14:32:04,10,77956,Female,Web,Member,Towels,Home & Furniture,228,2,0.4,111.5,11.2,Medium,money_order,36
33687,22-07-2018,13:17:51,3,97758,Male,Web,Member,Sofas,Home & Furniture,67,3,0.5,22.3,2.2,Medium,credit_card,37
33688,26-12-2018,16:53:54,5,60679,Female,Mobile,Member,Beds,Home & Furniture,78,1,0.5,78,7.8,Medium,money_order,38
33689,05-09-2018,21:17:14,5,72560,Female,Web,Member,Dinning Tables,Home & Furniture,119,2,0.5,15.2,1.5,Medium,e_wallet,39
33690,28-04-2018,13:30:58,2,76038,Female,Web,Member,Shoe Rack,Home & Furniture,124,3,0.2,36.6,3.7,Medium,credit_card,40
33691,20-10-2018,9:09:04,8,77111,Female,Web,Member,Umbrellas,Home & Furniture,70,2,0.1,17.5,1.8,Medium,money_order,41
33692,09-12-2018,12:27:35,8,65405,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.4,31.7,3.2,Medium,credit_card,42
33693,09-08-2018,13:47:08,6,77074,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.5,92.8,9.3,Medium,credit_card,33
33694,28-05-2018,2:16:38,8,75157,Male,Web,Member,Bed Sheets,Home & Furniture,211,1,0.2,126.8,12.7,High,credit_card,34
33695,24-07-2018,16:11:14,6,64214,Female,Web,Member,Curtains,Home & Furniture,34,1,0.1,6.8,0.7,High,money_order,35
33696,20-05-2018,3:00:18,8,78889,Female,Mobile,Member,Towels,Home & Furniture,228,2,0.5,102.4,10.2,High,credit_card,36
33697,15-12-2018,21:55:28,2,87758,Female,Web,Member,Sofas,Home & Furniture,67,1,0.2,13.4,1.3,Medium,credit_card,37
33698,14-04-2018,17:02:16,10,68017,Female,Web,Member,Beds,Home & Furniture,78,2,0.4,19.5,2,Medium,credit_card,38
33699,30-09-2018,22:19:52,10,65332,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.5,33.1,3.3,Medium,credit_card,39
33700,29-04-2018,11:27:07,5,96421,Female,Web,Member,Shoe Rack,Home & Furniture,124,1,0.2,41.5,4.2,Medium,credit_card,40
33701,11-01-2018,18:20:16,5,80308,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.4,70,7,Medium,credit_card,41
33702,28-05-2018,15:54:55,7,81437,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.5,39.7,4,Medium,credit_card,42
33703,04-10-2018,22:18:59,6,61185,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.3,123,12.3,Medium,e_wallet,33
33704,05-04-2018,18:36:40,10,84104,Female,Web,Member,Bed Sheets,Home & Furniture,211,1,0.4,88.8,8.9,Medium,credit_card,34
33705,03-08-2018,19:49:00,2,62258,Male,Web,Member,Curtains,Home & Furniture,34,2,0.2,17,1.7,Medium,money_order,35
33706,18-09-2018,8:58:04,5,65932,Female,Web,Member,Towels,Home & Furniture,228,2,0.1,138.9,13.9,Medium,credit_card,36
33707,30-05-2018,19:01:18,7,94953,Male,Web,Member,Sofas,Home & Furniture,67,2,0.1,33.5,3.4,Low,credit_card,37
33708,14-01-2018,15:58:49,2,87858,Male,Web,Guest,Beds,Home & Furniture,78,3,0.5,26,2.6,Medium,money_order,38
33709,07-08-2018,0:38:09,1,94516,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.5,21.2,2.1,High,credit_card,39
33710,10-12-2018,14:56:15,5,84696,Female,Web,Member,Shoe Rack,Home & Furniture,124,3,0.1,40.3,4,Low,credit_card,40
33711,24-12-2018,14:24:28,3,64631,Male,Web,Guest,Umbrellas,Home & Furniture,70,3,0.1,23.3,2.3,Medium,credit_card,41
33712,24-05-2018,11:11:42,3,91795,Male,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.2,47.7,4.8,Medium,money_order,42
33713,19-09-2018,17:30:07,6,67060,Male,Web,Member,Sofa Covers,Home & Furniture,216,2,0.3,110.1,11,High,credit_card,33
33714,12-09-2018,23:50:54,1,60210,Female,Web,Member,Bed Sheets,Home & Furniture,211,2,0.4,97.2,9.7,Medium,credit_card,34
33715,30-12-2018,11:08:04,1,66699,Female,Web,Member,Curtains,Home & Furniture,34,1,0.4,34,3.4,Low,credit_card,35
33716,07-02-2018,13:14:51,4,91980,Female,Web,Member,Towels,Home & Furniture,228,3,0.1,141.2,14.1,Medium,credit_card,36
33717,18-09-2018,16:26:40,2,66724,Female,Mobile,Member,Sofas,Home & Furniture,67,2,0.4,16.8,1.7,Medium,money_order,37
33718,25-05-2018,18:01:49,1,99187,Male,Web,Member,Beds,Home & Furniture,78,2,0.3,19.5,2,Medium,money_order,38
33719,05-01-2018,14:36:14,1,92441,Female,Web,Member,Dinning Tables,Home & Furniture,119,3,0.3,28.3,2.8,Medium,credit_card,39
33720,16-02-2018,22:43:48,4,68039,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.1,41.5,4.2,Medium,debit_card,40
33721,16-10-2018,12:45:58,8,68021,Female,Web,Member,Umbrellas,Home & Furniture,70,3,0.4,23.3,2.3,Low,money_order,41
33722,06-10-2018,9:16:29,6,69462,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.3,45,4.5,High,credit_card,42
33723,25-04-2018,17:47:15,4,74877,Male,Web,Guest,Sofa Covers,Home & Furniture,216,2,0.4,118.7,11.9,Medium,credit_card,33
33724,01-11-2018,11:56:01,5,93570,Female,Web,Member,Bed Sheets,Home & Furniture,211,1,0.3,99.4,9.9,Medium,credit_card,34
33725,11-07-2018,22:56:22,5,96237,Female,Web,Member,Curtains,Home & Furniture,34,1,0.2,34,3.4,Medium,credit_card,35
33726,16-10-2018,17:19:31,7,63872,Female,Mobile,Member,Towels,Home & Furniture,228,2,0.3,134.3,13.4,Medium,money_order,36
33727,18-09-2018,14:47:52,7,76833,Female,Web,Member,Sofas,Home & Furniture,67,1,0.1,67,6.7,Medium,credit_card,37
33728,08-05-2018,10:53:44,10,78954,Female,Web,Member,Beds,Home & Furniture,78,3,0.5,26,2.6,Medium,money_order,38
33729,19-09-2018,20:03:42,6,82615,Female,Web,Member,Dinning Tables,Home & Furniture,119,2,0.1,36.6,3.7,Medium,money_order,39
33730,25-04-2018,11:41:23,10,66464,Female,Web,Member,Shoe Rack,Home & Furniture,124,2,0.1,39,3.9,High,money_order,40
33731,27-09-2018,15:35:47,9,88241,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.2,70,7,Medium,credit_card,41
33732,05-08-2018,19:31:37,1,61669,Female,Web,Member,Dinner Crockery,Home & Furniture,133,3,0.4,37,3.7,Medium,credit_card,42
33733,28-09-2018,21:22:30,6,66019,Female,Web,Member,Sofa Covers,Home & Furniture,216,2,0.4,118.7,11.9,Medium,credit_card,33
33734,27-02-2018,9:07:17,5,63172,Female,Web,Member,Bed Sheets,Home & Furniture,211,3,0.4,105.7,10.6,Medium,credit_card,34
33735,24-04-2018,16:38:09,6,87045,Female,Web,Member,Curtains,Home & Furniture,34,1,0.4,6.8,0.7,Medium,credit_card,35
33736,18-12-2018,6:52:28,9,64662,Female,Mobile,Member,Towels,Home & Furniture,228,2,0.4,111.5,11.2,Medium,money_order,36
33737,10-01-2018,21:33:47,1,86165,Male,Web,Member,Sofas,Home & Furniture,67,2,0.3,16.8,1.7,High,credit_card,37
33738,14-10-2018,20:34:06,6,80513,Female,Web,Member,Beds,Home & Furniture,78,1,0.1,78,7.8,Medium,credit_card,38
33739,21-06-2018,19:03:05,9,92040,Female,Web,Member,Dinning Tables,Home & Furniture,119,1,0.5,9.3,0.9,Low,credit_card,39
33740,20-07-2018,18:38:27,9,98818,Female,Web,Member,Shoe Rack,Home & Furniture,124,1,0.5,13,1.3,Medium,credit_card,40
33741,13-08-2018,21:51:49,1,60571,Male,Web,Member,Umbrellas,Home & Furniture,70,1,0.5,14,1.4,Low,credit_card,41
33742,13-08-2018,18:26:19,7,96530,Male,Web,Member,Dinner Crockery,Home & Furniture,133,3,0.1,49,4.9,High,credit_card,42
33743,15-11-2018,6:50:00,9,80482,Female,Mobile,Member,Sofa Covers,Home & Furniture,216,2,0.4,101.4,10.1,Medium,credit_card,33
33744,02-09-2018,9:45:05,9,70763,Female,Web,Member,Bed Sheets,Home & Furniture,211,2,0.4,97.2,9.7,Medium,money_order,34
33745,14-12-2018,22:04:24,3,68089,Female,Web,Member,Curtains,Home & Furniture,34,1,0.1,34,3.4,Medium,e_wallet,35
33746,11-04-2018,21:19:34,2,86664,Female,Web,Member,Towels,Home & Furniture,228,1,0.4,102.4,10.2,Medium,credit_card,36
33747,22-05-2018,18:28:29,6,78598,Female,Web,Member,Sofas,Home & Furniture,67,2,0.2,16.8,1.7,High,credit_card,37
33748,13-12-2018,12:59:30,1,73797,Female,Web,Member,Beds,Home & Furniture,78,1,0.1,15.6,1.6,Medium,credit_card,38
33749,08-06-2018,20:04:06,9,91530,Female,Web,Member,Dinning Tables,Home & Furniture,119,2,0.5,15.2,1.5,Low,credit_card,39
33750,17-05-2018,8:59:49,7,78359,Female,Web,Member,Shoe Rack,Home & Furniture,124,1,0.3,40.3,4,Medium,credit_card,40
33751,25-08-2018,22:36:17,7,63643,Male,Web,Member,Umbrellas,Home & Furniture,70,2,0.2,17.5,1.8,Low,credit_card,41
33752,30-12-2018,13:20:56,7,62971,Female,Web,Member,Dinner Crockery,Home & Furniture,133,2,0.5,26.4,2.6,Medium,e_wallet,42
33753,28-11-2018,15:12:59,3,94041,Female,Web,Member,Sofa Covers,Home & Furniture,216,1,0.4,92.8,9.3,Low,credit_card,33
33754,06-11-2018,17:03:57,1,77833,Female,Mobile,Member,Bed Sheets,Home & Furniture,211,2,0.5,88.8,8.9,Medium,credit_card,34
33755,21-11-2018,12:20:19,5,68531,Female,Web,Member,Curtains,Home & Furniture,34,1,0.1,34,3.4,Medium,money_order,35
33756,03-01-2018,12:08:42,2,95048,Female,Web,Member,Towels,Home & Furniture,228,1,0.3,141.2,14.1,Medium,money_order,36
33757,07-05-2018,21:21:35,4,61319,Male,Web,Guest,Sofas,Home & Furniture,67,1,0.2,13.4,1.3,Medium,money_order,37
33758,20-08-2018,9:36:18,9,61234,Female,Web,Member,Beds,Home & Furniture,78,1,0.5,15.6,1.6,Medium,credit_card,38
33759,09-09-2018,19:12:02,3,70555,Male,Web,Member,Dinning Tables,Home & Furniture,119,2,0.2,34.2,3.4,Medium,credit_card,39
33760,25-07-2018,14:38:30,3,77100,Male,Web,Guest,Shoe Rack,Home & Furniture,124,2,0.1,41.5,4.2,High,credit_card,40
33761,24-07-2018,22:16:59,10,75455,Female,Web,Member,Umbrellas,Home & Furniture,70,2,0.2,17.5,1.8,High,credit_card,41
33762,22-05-2018,17:41:39,6,98160,Female,Web,Member,Dinner Crockery,Home & Furniture,133,1,0.4,26.4,2.6,Medium,credit_card,42
33763,18-09-2018,20:45:20,6,77877,Female,Web,Member,Sofa Covers,Home & Furniture,216,3,0.5,103.6,10.4,Medium,credit_card,33
33764,16-10-2018,0:23:34,1,79140,Male,Web,Member,Bed Sheets,Home & Furniture,211,3,0.1,124.7,12.5,Low,credit_card,34
33765,28-07-2018,9:06:39,2,72040,Female,Web,Member,Curtains,Home & Furniture,34,1,0.5,34,3.4,Medium,money_order,35
33766,30-06-2018,0:47:06,4,89196,Female,Web,Member,Towels,Home & Furniture,228,1,0.2,143.4,14.3,Medium,credit_card,36
33767,15-09-2018,21:31:42,8,79238,Female,Web,Member,Sofas,Home & Furniture,67,1,0.3,13.4,1.3,High,credit_card,37
33768,04-01-2018,20:20:54,3,97071,Female,Web,Member,Beds,Home & Furniture,78,1,0.5,15.6,1.6,Medium,credit_card,38
33769,02-05-2018,14:43:04,6,61076,Female,Web,Member,Dinning Tables,Home & Furniture,119,2,0.1,34.2,3.4,Medium,money_order,39
33770,04-10-2018,21:09:34,1,88830,Female,Web,Member,Shoe Rack,Home & Furniture,124,1,0.2,31.6,3.2,High,credit_card,40
33771,17-09-2018,19:55:27,5,84325,Female,Web,Member,Umbrellas,Home & Furniture,70,3,0.2,23.3,2.3,Medium,credit_card,41
33772,11-12-2018,12:01:35,1,81875,Female,Web,Member,Dinner Crockery,Home & Furniture,133,3,0.4,37,3.7,Medium,credit_card,42
33773,13-07-2018,15:13:15,6,81320,Male,Web,Member,Sofa Covers,Home & Furniture,216,2,0.3,110.1,11,Medium,credit_card,33
33774,15-12-2018,15:11:08,8,74146,Female,Web,Member,Bed Sheets,Home & Furniture,211,2,0.5,88.8,8.9,Medium,credit_card,34
33775,17-01-2018,22:20:59,8,94410,Female,Mobile,Member,Curtains,Home & Furniture,34,1,0.3,34,3.4,Medium,credit_card,35
33776,22-10-2018,18:47:50,3,89083,Female,Web,Member,Towels,Home & Furniture,228,3,0.2,134.3,13.4,High,credit_card,36
33777,06-11-2018,21:06:19,6,86567,Male,Web,Member,Sofas,Home & Furniture,67,2,0.1,33.5,3.4,Medium,credit_card,37
33778,22-05-2018,22:32:01,3,98937,Female,Web,Member,Beds,Home & Furniture,78,2,0.3,19.5,2,Medium,credit_card,38
33779,28-07-2018,13:47:35,1,97176,Male,Web,Member,Dinning Tables,Home & Furniture,119,1,0.1,33.1,3.3,High,money_order,39
33780,22-08-2018,13:48:46,5,71260,Female,Web,Member,Shoe Rack,Home & Furniture,124,3,0.3,32.8,3.3,Medium,credit_card,40
33781,25-02-2018,13:09:01,4,67332,Female,Web,Member,Umbrellas,Home & Furniture,70,1,0.5,70,7,Medium,credit_card,41
33782,15-05-2018,22:50:56,1,72178,Female,Web,Member,Dinner Crockery,Home & Furniture,133,1,0.5,19.8,2,Medium,e_wallet,42
