Order_Id,Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product,Product_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method,Product_Id
28388,2018-08-20,18:35:00,5.0,98316,Female,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.2,16.8,1.7,Medium,money_order,37
28389,2018-05-05,7:48:46,10.0,62469,Female,Mobile,Member,Beds,Home & Furniture,78.0,4.0,0.2,19.5,2.0,Medium,e_wallet,38
28390,2018-07-30,0:46:43,6.0,78158,Female,Mobile,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,31.9,3.2,High,money_order,39
28391,2018-02-18,17:54:27,10.0,89374,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.4,19.2,1.9,High,money_order,40
28392,2018-01-19,13:25:52,10.0,64552,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.3,35.0,3.5,Medium,credit_card,41
28393,2018-05-02,21:25:27,7.0,69682,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,47.7,4.8,Medium,money_order,42
28394,2018-09-30,21:38:13,5.0,82796,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,127.4,12.7,High,credit_card,33
28395,2018-05-27,19:47:43,10.0,81680,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.4,122.6,12.3,Medium,credit_card,34
28396,2018-05-03,10:46:02,1.0,79923,Female,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,34.0,3.4,Medium,money_order,35
28397,2018-08-15,10:59:46,2.0,83488,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,136.6,13.7,Medium,credit_card,36
28398,2018-09-10,21:29:16,7.0,97658,Female,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,33.5,3.4,Medium,credit_card,37
28399,2018-12-18,20:06:36,3.0,67220,Female,Web,Member,Beds,Home & Furniture,78.0,4.0,0.2,19.5,2.0,Medium,credit_card,38
28400,2018-10-21,18:04:09,6.0,68219,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,36.6,3.7,High,e_wallet,39
28401,2018-02-28,7:47:12,4.0,94218,Male,Web,Guest,Shoe Rack,Home & Furniture,124.0,1.0,0.3,31.6,3.2,Medium,money_order,40
28402,2018-01-30,18:48:50,2.0,70160,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.3,17.5,1.8,Medium,credit_card,41
28403,2018-09-28,14:07:52,3.0,62424,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,4.0,0.3,37.0,3.7,Medium,credit_card,42
28404,2018-08-05,13:52:45,10.0,63381,Female,Mobile,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.3,123.0,12.3,Medium,money_order,33
28405,2018-11-30,12:26:52,9.0,74950,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.2,126.8,12.7,Medium,credit_card,34
28406,2018-02-18,14:12:37,3.0,84821,Female,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.2,8.5,0.9,High,credit_card,35
28407,2018-08-18,10:22:39,7.0,83694,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,138.9,13.9,High,credit_card,36
28408,2018-07-02,17:06:24,2.0,85428,Female,Web,Member,Sofas,Home & Furniture,67.0,5.0,0.4,13.4,1.3,Low,credit_card,37
28409,2018-06-25,0:23:20,7.0,61581,Male,Web,Member,Beds,Home & Furniture,78.0,1.0,0.4,78.0,7.8,Medium,e_wallet,38
28410,2018-08-01,10:11:58,4.0,82940,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.4,34.2,3.4,Medium,credit_card,39
28411,2018-10-12,20:50:18,3.0,69505,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.2,31.6,3.2,Medium,money_order,40
28412,2018-10-21,20:29:25,6.0,64441,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,70.0,7.0,High,credit_card,41
28413,2018-01-12,8:56:17,9.0,61678,Male,Web,Guest,Dinner Crockery,Home & Furniture,133.0,3.0,0.2,45.0,4.5,Medium,credit_card,42
28414,2018-10-29,9:00:33,5.0,95058,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.4,110.1,11.0,High,money_order,33
28415,2018-05-13,15:41:30,9.0,70970,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.3,120.5,12.0,High,credit_card,34
28416,2018-09-17,15:15:15,2.0,87457,Female,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,Medium,credit_card,35
28417,2018-09-27,12:57:18,4.0,83053,Female,Web,Member,Towels,Home & Furniture,228.0,3.0,0.2,141.2,14.1,Medium,credit_card,36
28418,2018-05-26,21:38:10,2.0,64583,Male,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.2,16.8,1.7,Medium,credit_card,37
28419,2018-02-18,15:10:32,4.0,79354,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.3,26.0,2.6,Medium,e_wallet,38
28420,2018-10-12,21:42:33,8.0,97514,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.3,21.2,2.1,Medium,credit_card,39
28421,2018-11-24,11:09:05,4.0,62287,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.2,34.1,3.4,High,credit_card,40
28422,2018-10-04,20:27:06,10.0,79049,Female,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.2,14.0,1.4,Medium,credit_card,41
28423,2018-07-26,14:55:58,7.0,89725,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.3,41.0,4.1,Medium,credit_card,42
28424,2018-11-29,21:59:28,7.0,73203,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.3,116.6,11.7,Medium,credit_card,33
28425,2018-04-19,21:12:34,4.0,90210,Female,Mobile,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.2,126.8,12.7,Medium,money_order,34
28426,2018-08-13,16:43:41,10.0,95222,Female,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.2,8.5,0.9,Medium,credit_card,35
28427,2018-09-24,11:11:17,8.0,81858,Female,Mobile,Member,Towels,Home & Furniture,228.0,1.0,0.2,145.7,14.6,Medium,money_order,36
28428,2018-07-28,15:56:44,4.0,90906,Female,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.3,33.5,3.4,High,credit_card,37
28429,2018-05-22,0:05:53,9.0,64629,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.4,26.0,2.6,Medium,e_wallet,38
28430,2018-09-04,10:05:24,6.0,72901,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.3,28.3,2.8,High,credit_card,39
28431,2018-10-17,11:06:33,7.0,70151,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.3,32.8,3.3,Medium,money_order,40
28432,2018-05-11,12:20:35,5.0,74748,Female,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.3,17.5,1.8,Medium,credit_card,41
28433,2018-05-03,16:58:47,2.0,91115,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,47.7,4.8,Medium,credit_card,42
28434,2018-09-01,23:03:34,1.0,89550,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.2,118.7,11.9,Medium,credit_card,33
28435,2018-03-07,10:35:25,10.0,61535,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.2,124.7,12.5,Medium,money_order,34
28436,2018-03-01,22:19:00,7.0,61667,Male,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.2,8.5,0.9,Low,credit_card,35
28437,2018-12-03,15:35:31,1.0,66683,Male,Web,Member,Towels,Home & Furniture,228.0,5.0,0.2,136.6,13.7,High,credit_card,36
28438,2018-10-26,13:39:18,3.0,92829,Female,Mobile,Member,Sofas,Home & Furniture,67.0,1.0,0.3,33.5,3.4,Medium,credit_card,37
28439,2018-01-09,15:00:59,1.0,80876,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.3,26.0,2.6,Medium,credit_card,38
28440,2018-05-05,18:11:08,4.0,90878,Female,Mobile,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.2,37.8,3.8,High,credit_card,39
28441,2018-07-17,15:21:10,1.0,91720,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.3,36.6,3.7,Medium,money_order,40
28442,2018-08-16,12:15:04,8.0,73519,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.3,35.0,3.5,Medium,money_order,41
28443,2018-10-05,14:55:04,9.0,87117,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.3,33.1,3.3,High,credit_card,42
28444,2018-12-10,20:51:54,7.0,98585,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.4,110.1,11.0,Medium,credit_card,33
28445,2018-06-18,13:29:55,8.0,84455,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.4,97.2,9.7,Medium,money_order,34
28446,2018-02-10,10:21:53,1.0,78602,Female,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.4,34.0,3.4,Low,credit_card,35
28447,2018-12-27,13:34:42,5.0,90851,Female,Web,Member,Towels,Home & Furniture,228.0,4.0,0.3,102.4,10.2,Low,credit_card,36
28448,2018-05-22,16:12:00,3.0,94009,Female,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.4,16.8,1.7,High,money_order,37
28449,2018-09-16,14:12:17,8.0,65516,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.2,26.0,2.6,Medium,money_order,38
28450,2018-11-05,11:58:34,7.0,79043,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.3,9.3,0.9,High,money_order,39
28451,2018-10-25,11:15:35,8.0,98774,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.4,34.1,3.4,Low,credit_card,40
28452,2018-07-18,13:40:31,3.0,99909,Female,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.2,17.5,1.8,High,credit_card,41
28453,2018-10-11,17:31:42,7.0,64027,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,50.3,5.0,High,money_order,42
28454,2018-04-02,17:37:20,9.0,94629,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.3,103.6,10.4,Medium,credit_card,33
28455,2018-03-02,0:52:34,9.0,65426,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.4,97.2,9.7,Medium,credit_card,34
28456,2018-07-08,15:02:16,8.0,84033,Female,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.2,11.3,1.1,Medium,money_order,35
28457,2018-12-24,16:14:47,7.0,87925,Female,Web,Member,Towels,Home & Furniture,228.0,4.0,0.4,111.5,11.2,Low,credit_card,36
28458,2018-09-29,20:01:08,2.0,66613,Male,Web,Guest,Sofas,Home & Furniture,67.0,3.0,0.3,22.3,2.2,Medium,credit_card,37
28459,2018-11-07,20:31:26,7.0,90063,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.2,26.0,2.6,Medium,e_wallet,38
28460,2018-06-16,14:33:54,4.0,92003,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,33.1,3.3,High,credit_card,39
28461,2018-12-30,21:13:36,4.0,75444,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.2,36.6,3.7,High,credit_card,40
28462,2018-01-22,0:31:28,1.0,72550,Female,Web,Member,Umbrellas,Home & Furniture,70.0,3.0,0.3,23.3,2.3,High,credit_card,41
28463,2018-10-19,10:10:22,6.0,74454,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.3,19.8,2.0,Medium,credit_card,42
28464,2018-08-12,22:20:18,8.0,82913,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.3,92.8,9.3,Low,money_order,33
28465,2018-04-29,9:23:47,1.0,70561,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.3,105.7,10.6,Medium,credit_card,34
28466,2018-11-26,16:11:22,4.0,86002,Female,Web,Member,Curtains,Home & Furniture,34.0,4.0,0.3,8.5,0.9,Medium,credit_card,35
28467,2018-09-26,18:11:20,3.0,76903,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,138.9,13.9,Medium,credit_card,36
28468,2018-06-30,18:30:35,3.0,60624,Female,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,67.0,6.7,Medium,credit_card,37
28469,2018-08-06,2:46:48,2.0,75686,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.4,26.0,2.6,Medium,credit_card,38
28470,2018-12-09,8:52:48,4.0,99854,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.3,21.2,2.1,High,credit_card,39
28471,2018-10-21,19:29:33,6.0,96075,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.3,19.2,1.9,Medium,credit_card,40
28472,2018-12-14,12:18:58,9.0,85584,Female,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.2,17.5,1.8,High,credit_card,41
28473,2018-12-07,19:03:14,3.0,66768,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.3,45.0,4.5,Medium,credit_card,42
28474,2018-04-28,19:02:47,2.0,61787,Female,Mobile,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.2,125.2,12.5,Medium,credit_card,33
28475,2018-09-19,22:39:41,10.0,67161,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.3,112.0,11.2,Medium,credit_card,34
28476,2018-11-05,21:39:56,2.0,63263,Female,Mobile,Member,Curtains,Home & Furniture,34.0,5.0,0.2,6.8,0.7,High,credit_card,35
28477,2018-09-13,1:42:36,1.0,67563,Female,Web,Member,Towels,Home & Furniture,228.0,4.0,0.3,102.4,10.2,Medium,credit_card,36
28478,2018-05-19,9:41:21,1.0,89775,Female,Web,Member,Sofas,Home & Furniture,67.0,4.0,0.4,16.8,1.7,High,credit_card,37
28479,2018-11-01,11:36:35,5.0,67619,Female,Web,Member,Beds,Home & Furniture,78.0,1.0,0.4,39.0,3.9,Medium,credit_card,38
28480,2018-05-03,17:36:53,4.0,89950,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,5.0,0.3,9.3,0.9,Medium,credit_card,39
28481,2018-10-21,0:25:44,5.0,74774,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.2,34.1,3.4,Medium,credit_card,40
28482,2018-10-11,23:55:26,5.0,79525,Female,Web,Member,Umbrellas,Home & Furniture,70.0,5.0,0.3,14.0,1.4,High,credit_card,41
28483,2018-06-26,0:26:59,7.0,71217,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,47.7,4.8,High,money_order,42
28484,2018-05-09,15:17:02,8.0,60673,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.2,118.7,11.9,High,credit_card,33
28485,2018-11-22,22:04:09,6.0,79145,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,4.0,0.3,88.8,8.9,High,credit_card,34
28486,2018-11-04,17:09:51,10.0,61752,Female,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,17.0,1.7,High,money_order,35
28487,2018-07-06,10:14:31,2.0,72776,Female,Web,Member,Towels,Home & Furniture,228.0,3.0,0.4,120.6,12.1,Medium,credit_card,36
28488,2018-09-07,15:42:25,8.0,92359,Female,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.3,67.0,6.7,Medium,credit_card,37
28489,2018-08-26,13:35:45,8.0,76200,Female,Web,Member,Beds,Home & Furniture,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,38
28490,2018-09-26,11:01:16,10.0,81783,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,4.0,0.2,34.2,3.4,Medium,money_order,39
28491,2018-06-26,15:49:31,5.0,84611,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.2,37.8,3.8,High,credit_card,40
28492,2018-11-08,13:48:22,7.0,73370,Female,Web,Member,Umbrellas,Home & Furniture,70.0,3.0,0.2,23.3,2.3,Medium,credit_card,41
28493,2018-12-20,20:58:36,1.0,85373,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.2,49.0,4.9,High,credit_card,42
28494,2018-07-14,20:33:34,10.0,79598,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.3,103.6,10.4,Low,debit_card,33
28495,2018-03-11,17:06:20,9.0,73030,Female,Mobile,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.2,109.9,11.0,Medium,credit_card,34
28496,2018-06-22,14:07:22,9.0,66913,Male,Web,Guest,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,Medium,money_order,35
28497,2018-12-18,16:42:47,7.0,85255,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,143.4,14.3,Medium,credit_card,36
28498,2018-11-08,13:10:28,6.0,77905,Male,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.4,22.3,2.2,High,credit_card,37
28499,2018-04-24,2:05:17,9.0,95641,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.3,26.0,2.6,Medium,credit_card,38
28500,2018-08-20,14:06:01,6.0,83315,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,4.0,0.3,24.7,2.5,Low,credit_card,39
28501,2018-08-15,22:10:02,3.0,89984,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.2,42.8,4.3,Low,credit_card,40
28502,2018-06-21,21:18:10,7.0,95951,Male,Web,Member,Umbrellas,Home & Furniture,70.0,4.0,0.4,17.5,1.8,Medium,credit_card,41
28503,2018-02-21,13:40:39,7.0,69139,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,4.0,0.2,42.4,4.2,High,credit_card,42
28504,2018-10-02,11:44:39,1.0,67144,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.2,118.7,11.9,High,credit_card,33
28505,2018-01-19,15:08:35,10.0,86583,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.3,120.5,12.0,High,credit_card,34
28506,2018-04-24,20:24:54,3.0,92213,Female,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,High,credit_card,35
28507,2018-06-24,4:17:11,9.0,71964,Female,Web,Member,Towels,Home & Furniture,228.0,4.0,0.3,120.6,12.1,Medium,credit_card,36
28508,2018-11-02,12:14:15,5.0,77015,Female,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.4,22.3,2.2,Medium,money_order,37
28509,2018-09-30,13:10:03,9.0,74420,Female,Web,Member,Beds,Home & Furniture,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,38
28510,2018-12-21,0:04:33,5.0,70086,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.2,31.9,3.2,High,credit_card,39
28511,2018-07-03,21:55:37,3.0,60097,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.3,37.8,3.8,Low,money_order,40
28512,2018-08-11,22:10:04,2.0,60658,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.3,70.0,7.0,Medium,money_order,41
28513,2018-09-24,15:27:46,8.0,89102,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,3.0,0.3,41.0,4.1,Medium,credit_card,42
28514,2018-08-26,11:18:07,10.0,99391,Female,Mobile,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.2,127.4,12.7,Medium,credit_card,33
28515,2018-11-17,8:51:37,1.0,92279,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.3,99.4,9.9,Low,money_order,34
28516,2018-12-18,23:08:34,7.0,93680,Male,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.3,6.8,0.7,High,credit_card,35
28517,2018-03-27,17:38:26,1.0,88888,Female,Web,Member,Towels,Home & Furniture,228.0,4.0,0.4,111.5,11.2,Medium,credit_card,36
28518,2018-05-25,17:46:39,2.0,86081,Male,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.3,67.0,6.7,Medium,credit_card,37
28519,2018-11-17,21:08:09,1.0,66219,Female,Web,Member,Beds,Home & Furniture,78.0,3.0,0.2,26.0,2.6,High,credit_card,38
28520,2018-05-18,7:55:35,3.0,94834,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.4,29.5,2.9,Medium,credit_card,39
28521,2018-02-10,9:22:44,3.0,76448,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,1.0,0.3,36.6,3.7,Medium,credit_card,40
28522,2018-12-21,18:28:11,8.0,79765,Female,Mobile,Member,Umbrellas,Home & Furniture,70.0,5.0,0.4,14.0,1.4,Medium,credit_card,41
28523,2018-12-27,13:36:54,10.0,66512,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,47.7,4.8,High,credit_card,42
28524,2018-12-04,15:02:39,7.0,91353,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,4.0,0.3,92.8,9.3,High,credit_card,33
28525,2018-02-20,15:55:54,5.0,64010,Male,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.3,99.4,9.9,Medium,credit_card,34
28526,2018-09-12,10:53:49,9.0,96461,Female,Web,Member,Curtains,Home & Furniture,34.0,5.0,0.4,6.8,0.7,High,credit_card,35
28527,2018-08-11,14:07:45,7.0,64749,Female,Web,Member,Towels,Home & Furniture,228.0,3.0,0.3,113.8,11.4,Medium,credit_card,36
28528,2018-05-07,17:29:05,5.0,69095,Female,Web,Member,Sofas,Home & Furniture,67.0,3.0,0.2,22.3,2.2,Medium,money_order,37
28529,2018-10-19,21:45:46,3.0,68064,Male,Web,Member,Beds,Home & Furniture,78.0,4.0,0.2,19.5,2.0,Medium,credit_card,38
28530,2018-06-18,16:24:22,3.0,66021,Male,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,33.1,3.3,Medium,money_order,39
28531,2018-11-05,11:04:36,4.0,75342,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,5.0,0.4,19.2,1.9,Medium,credit_card,40
28532,2018-11-10,7:24:55,2.0,77146,Female,Mobile,Member,Umbrellas,Home & Furniture,70.0,4.0,0.3,17.5,1.8,Medium,credit_card,41
28533,2018-06-04,12:00:50,3.0,76136,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.3,19.8,2.0,Medium,credit_card,42
28534,2018-09-09,22:58:05,2.0,80006,Male,Web,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.2,114.4,11.4,High,credit_card,33
28535,2018-08-02,22:08:16,7.0,87579,Female,Mobile,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.3,78.3,7.8,Medium,credit_card,34
28536,2018-05-04,15:30:39,7.0,68822,Female,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.3,11.3,1.1,High,credit_card,35
28537,2018-05-07,14:26:53,9.0,88641,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,125.2,12.5,Medium,credit_card,36
28538,2018-06-04,20:58:06,3.0,88019,Male,Web,Member,Sofas,Home & Furniture,67.0,5.0,0.2,13.4,1.3,Medium,credit_card,37
28539,2018-12-25,1:11:03,9.0,73934,Female,Web,Member,Beds,Home & Furniture,78.0,4.0,0.3,19.5,2.0,Medium,e_wallet,38
28540,2018-12-05,16:14:41,2.0,77986,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,1.0,0.3,35.4,3.5,Medium,credit_card,39
28541,2018-08-22,12:48:04,2.0,70856,Male,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.2,36.6,3.7,Medium,credit_card,40
28542,2018-10-02,11:06:09,7.0,90105,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,35.0,3.5,Medium,money_order,41
28543,2018-05-24,11:53:29,2.0,92984,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,1.0,0.2,50.3,5.0,Medium,credit_card,42
28544,2018-04-29,19:10:49,3.0,80751,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,3.0,0.3,116.6,11.7,Medium,e_wallet,33
28545,2018-12-07,23:36:50,1.0,83114,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,5.0,0.3,99.4,9.9,Medium,money_order,34
28546,2018-12-12,17:42:34,5.0,63515,Male,Web,Member,Curtains,Home & Furniture,34.0,3.0,0.2,11.3,1.1,Medium,credit_card,35
28547,2018-07-20,1:22:03,6.0,91666,Female,Web,Member,Towels,Home & Furniture,228.0,5.0,0.3,91.0,9.1,Medium,e_wallet,36
28548,2018-12-27,9:53:40,3.0,79478,Female,Web,Member,Sofas,Home & Furniture,67.0,1.0,0.2,33.5,3.4,Medium,e_wallet,37
28549,2018-09-16,17:21:17,3.0,62044,Female,Web,Member,Beds,Home & Furniture,78.0,1.0,0.4,39.0,3.9,Low,credit_card,38
28550,2018-04-13,22:09:39,8.0,64018,Female,Web,Member,Dinning Tables,Home & Furniture,119.0,3.0,0.3,28.3,2.8,Medium,money_order,39
28551,2018-04-10,16:33:04,4.0,69257,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,4.0,0.3,29.1,2.9,Medium,credit_card,40
28552,2018-12-04,17:48:42,5.0,67944,Male,Web,Member,Umbrellas,Home & Furniture,70.0,3.0,0.3,23.3,2.3,High,credit_card,41
28553,2018-03-27,15:35:25,7.0,72463,Male,Web,Member,Dinner Crockery,Home & Furniture,133.0,5.0,0.3,33.1,3.3,Medium,credit_card,42
28554,2018-03-19,10:09:04,6.0,84275,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,1.0,0.2,127.4,12.7,High,credit_card,33
28555,2018-06-23,8:20:31,6.0,73851,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,1.0,0.4,122.6,12.3,High,e_wallet,34
28556,2018-05-30,2:17:36,2.0,94185,Female,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.2,17.0,1.7,Medium,money_order,35
28557,2018-07-11,9:48:41,10.0,95142,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.3,136.6,13.7,Medium,credit_card,36
28558,2018-05-28,15:23:45,6.0,83442,Male,Web,Member,Sofas,Home & Furniture,67.0,5.0,0.3,13.4,1.3,Medium,credit_card,37
28559,2018-05-22,22:24:43,10.0,82862,Male,Web,Guest,Beds,Home & Furniture,78.0,1.0,0.3,39.0,3.9,Medium,credit_card,38
28560,2018-09-04,14:06:24,2.0,89555,Female,Mobile,Member,Dinning Tables,Home & Furniture,119.0,4.0,0.2,34.2,3.4,Medium,credit_card,39
28561,2018-10-12,20:44:04,9.0,67613,Female,Web,Member,Shoe Rack,Home & Furniture,124.0,3.0,0.3,32.8,3.3,Medium,money_order,40
28562,2018-06-26,16:29:30,6.0,85299,Female,Web,Member,Umbrellas,Home & Furniture,70.0,1.0,0.2,70.0,7.0,Low,credit_card,41
28563,2018-06-01,20:31:36,10.0,65667,Female,Web,Member,Dinner Crockery,Home & Furniture,133.0,4.0,0.2,47.7,4.8,Medium,e_wallet,42
28564,2018-02-10,13:07:21,1.0,74136,Female,Web,Member,Sofa Covers,Home & Furniture,216.0,5.0,0.4,92.8,9.3,Medium,credit_card,33
28565,2018-12-26,19:28:08,10.0,73109,Female,Web,Member,Bed Sheets,Home & Furniture,211.0,3.0,0.3,112.0,11.2,Medium,credit_card,34
28566,2018-05-25,12:00:14,5.0,97398,Female,Web,Member,Curtains,Home & Furniture,34.0,1.0,0.3,34.0,3.4,Medium,credit_card,35
28567,2018-07-22,22:19:00,5.0,78608,Female,Web,Member,Towels,Home & Furniture,228.0,1.0,0.2,143.4,14.3,Medium,credit_card,36
